,0,1
6782,regulator,3
6783,warnings,7
6784,accuses,8
6785,emphases,1
6786,lifetimes,1
6787,pushed,14
6788,unsustainable,2
6789,debt,16
6790,encouraged,12
6791,avert,4
6792,repeated,17
6793,believed,44
6794,tighter,3
6795,restrictions,16
6796,rein,2
6797,plunged,3
6798,he'd,26
6799,advised,6
6800,exception,14
6801,overseeing,3
6802,reckless,3
6803,stronger,21
6804,champion,5
6805,prevented,24
6806,allahpundit,14
6807,01:36:00,6
6808,gaddafi's,2
6809,aside,23
6810,discussion,49
6811,naturally,5
6812,civics,2
6813,inner,9
6814,workings,2
6815,ultimate,16
6816,designs,3
6817,direction,27
6818,introducing,8
6819,muammar,1
6820,al-gaddafi,1
6821,sisters,19
6822,09:46:00,3
6823,05,22
6824,11:21:00,2
6825,ii,47
6826,pulls,6
6827,implicating,1
6828,priceless,5
6829,satirize,1
6830,crisis--but,1
6831,broach,1
6832,video--and,1
6833,treachery,2
6834,unmasked,1
6835,updates…snl,1
6836,viles,1
6837,rewriting,4
6838,forbidden,7
6839,soros/sandler-bashing,1
6840,skit,5
6841,translation,7
6842,soros's,1
6843,sandlers,3
6844,scoop,3
6845,skewered,1
6846,homebuyers,1
6847,lenders,4
6848,roles,4
6849,program's,1
6850,spokesman,54
6851,re-posted,1
6852,parody,9
6853,c-span,18
6854,ridiculed,4
6855,speculators,2
6856,sandler,3
6857,powerhouse,1
6858,wachovia,1
6859,herb,3
6860,graphics,4
6861,labeling,2
6862,elements,15
6863,sketch,1
6864,minor,21
6865,owner,24
6866,rewrite,3
6867,chyron,1
6868,commenter,5
6869,madmonk,1
6870,standard[s,1
6871,joked,4
6872,incest,1
6873,copious,2
6874,snl/nbc's,1
6875,12:36:00,3
6876,filing,11
6877,sean,44
6878,cairncross,2
6879,excessive,16
6880,accepted,14
6881,demonstrate,7
6882,operating,16
6883,assume,24
6884,perchance,1
6885,load,13
6886,cult,10
6887,coast-to-coast,1
6888,pre-election,4
6889,agitation,2
6890,kerchiefs,1
6891,alerted,3
6892,hoax,5
6893,migrated,2
6894,inboxes,1
6895,unsolicited,7
6896,attendees,3
6897,graduates,7
6898,field,37
6899,crucial,8
6900,participating,6
6901,neglects,2
6902,slide,5
6903,offers,20
6904,underneath,5
6905,headquarters,17
6906,wipe,7
6907,saul,2
6908,alinsky,5
6909,scrawled,1
6910,agitator,8
6911,kruglik,4
6912,disciple,1
6913,hardball,8
6914,chicago-based,1
6915,gamaliel,1
6916,trains,9
6917,deploys,2
6918,undisputed,2
6919,master,10
6920,freddoso,1
6921,best-seller,1
6922,01:10:00,5
6923,frank's,8
6924,partner,11
6925,executive--who,1
6926,relaxing,4
6927,scandals,9
6928,nah--no,1
6929,reliapundit,1
6930,deregulate,1
6931,forefront,3
6932,agency's,1
6933,epicenter,1
6934,threatens,14
6935,moses,3
6936,assistant,14
6937,product,29
6938,government-sponsored,5
6939,enterprise,17
6940,1991,12
6941,jurisdiction,5
6942,pains,7
6943,conflicts,14
6944,skeptical,11
6945,gainor,1
6946,germane,1
6947,12:45:00,3
6948,12:40:00,6
6949,03,18
6950,corrtectness,1
6951,rewritten,3
6952,readability,1
6953,errors,13
6954,clarify,7
6955,headline,76
6956,referencing,1
6957,obtuse,4
6958,mythology/religion,1
6959,disguised,5
6960,man-made,2
6961,warming,57
6962,indifference,4
6963,perpetuate,1
6964,circulate,2
6965,lie--a,1
6966,diabolical,3
6967,unhindered,2
6968,greatest,53
6969,engine,12
6970,demonstrated,12
6971,socialism--or,1
6972,large-scale,1
6973,interference,4
6974,markets--is,1
6975,destructive,10
6976,non-military,2
6977,christopher,26
6978,dodd,14
6979,chuck,11
6980,schumer,9
6981,gallery,9
6982,rogues...)--which,1
6983,engineered,1
6984,floor,32
6985,unconscionable,1
6986,truth--just,1
6987,it--is,1
6988,literally,29
6989,lend,1
6990,doled,1
6991,entity,5
6992,janet,8
6993,reno,1
6994,rogues,1
6995,populism,3
6996,rob,7
6997,banksof,1
6998,utilized,2
6999,effectively,23
7000,enabled,10
7001,prosperous,3
7002,locking,1
7003,yet--even,1
7004,cretins,1
7005,bony,1
7006,fingers,13
7007,greedy,8
7008,"capitalism""--you",1
7009,persit,1
7010,grief,4
7011,endured,8
7012,race-baiting,2
7013,malcolm,2
7014,skin,11
7015,criminal--because,1
7016,banker,4
7017,bank--a,1
7018,other--make,1
7019,loan,9
7020,absence,16
7021,intervention,9
7022,due--and,1
7023,dominoes,2
7024,corrupt-to-the-core,1
7025,us--several,1
7026,now--to,1
7027,bail,4
7028,scared,16
7029,god's,18
7030,sake,20
7031,childrens,1
7032,ago--even,1
7033,filibustered,1
7034,alarm,4
7035,oversight--even,1
7036,paraded,1
7037,microphones,2
7038,unable,15
7039,pols,1
7040,ignore,49
7041,common-sense,4
7042,accounting,38
7043,chiming,1
7044,assigning,3
7045,culprit,4
7046,timid,3
7047,petrified,2
7048,race-based,1
7049,fighter,7
7050,pilot,8
7051,unbearable,2
7052,torture--today,1
7053,deer,2
7054,headlights,4
7055,crap,26
7056,runaway,3
7057,freight,3
7058,neutered,2
7059,demographic,9
7060,benefited,4
7061,abominable,1
7062,offending,7
7063,illusion,8
7064,fairly,19
7065,screwing,5
7066,reasoning,10
7067,you--and,1
7068,truth--when,1
7069,urgently,2
7070,tough--when,1
7071,demonstrating,5
7072,courage,29
7073,republican--who,1
7074,announces,7
7075,"revolution""--is",1
7076,contemplate--here,1
7077,conclusion,21
7078,flush,4
7079,question--you,1
7080,relentlessly--and,1
7081,cutting,9
7082,shreds,3
7083,dearth,3
7084,ideology--you,1
7085,oz,4
7086,bankrupt,9
7087,governing,8
7088,michigan,15
7089,jersey,19
7090,q,8
7091,wizard,2
7092,judy,5
7093,garland,1
7094,us--if,1
7095,liars,8
7096,better--who,1
7097,prefer,31
7098,madness,6
7099,stake,16
7100,pethokoukis,1
7101,agrees,18
7102,gopers,1
7103,tearing,9
7104,performance,33
7105,fannie/freddie,1
7106,criticized,19
7107,predatory,1
7108,finger,16
7109,spades,15
7110,hq,15
7111,ridiculously,3
7112,truthful,2
7113,harm,15
7114,vital,15
7115,dealt,5
7116,straight-talk,1
7117,nope,10
7118,complicated,13
7119,additionally,5
7120,lack,85
7121,component,7
7122,scapegoating,1
7123,street's,2
7124,healthcare,11
7125,newish,1
7126,explicitly,8
7127,aggressively,10
7128,connects,2
7129,crave,2
7130,anncr,2
7131,"regulation""...""while",1
7132,notably,4
7133,blocked,4
7134,soared,3
7135,bubble,8
7136,burst,7
7137,hook,10
7138,resisting,1
7139,underestimating,3
7140,furious,4
7141,reaganomics,1
7142,morale,6
7143,killer,4
7144,argues,12
7145,debunked,4
7146,luvnews,1
7147,begins,24
7148,instrumental,2
7149,12:44:00,1
7150,02,23
7151,frazier,3
7152,woe,5
7153,drivel,5
7154,nigh,2
7155,palin-biden,1
7156,neared,2
7157,piled-on,1
7158,out-of-control,8
7159,league,55
7160,conventional,10
7161,wisdom,31
7162,chew,2
7163,spit,7
7164,clinch,1
7165,obama--who,1
7166,enormous--with,1
7167,screwed,3
7168,ahhh...not,1
7169,buddy,6
7170,toe,2
7171,30-year,1
7172,veteran,21
7173,unbowed,1
7174,unfazed,1
7175,unforced,2
7176,resorting,6
7177,documented,6
7178,highlights,11
7179,doubters,3
7180,detractors,3
7181,beltway/manhattan,1
7182,corridor,1
7183,eat,36
7184,rocked,6
7185,warm,4
7186,funny,82
7187,confident,9
7188,energetic,2
7189,personable,4
7190,roasted,2
7191,surge,13
7192,tea-with-dictators,1
7193,declarations,3
7194,dinged,1
7195,bash-bush,1
7196,challenged,19
7197,blame-america,1
7198,defeatism,2
7199,exuded,1
7200,sunny,2
7201,proved,12
7202,underscored,2
7203,underhandedness,1
7204,hatchet,2
7205,competence,5
7206,array,2
7207,pause,8
7208,reflect,13
7209,matched,3
7210,trumped,1
7211,adult,13
7212,mentioned,42
7213,chairs,3
7214,judiciary,20
7215,prediction,14
7216,severe,13
7217,hated,18
7218,pour,4
7219,unfathomable,1
7220,praying,7
7221,luntz's,2
7222,brett,1
7223,observation,11
7224,amazingly,4
7225,falling,18
7226,trap,6
7227,gwen,6
7228,ifill,7
7229,particulalr,1
7230,observed,7
7231,bone,3
7232,persuaded,7
7233,simon,20
7234,fuddy-duddy,1
7235,reactionaries,1
7236,constitute,4
7237,toe-to-toe,1
7238,constructed,5
7239,nowheresville,1
7240,contempt,12
7241,ego,11
7242,gatekeepers,1
7243,scientists,18
7244,figuratively,5
7245,smarter,7
7246,bet,23
7247,katie,4
7248,acclimation,1
7249,sympathy,12
7250,aging,4
7251,body,1028
7252,mccain-palin,10
7253,soul,19
7254,btw,5
7255,aspiring,2
7256,10:35:00,1
7257,pork-laden,1
7258,rips,3
7259,then--as,1
7260,genius,9
7261,withstand,2
7262,alexander,4
7263,hamilton,6
7264,imeant,1
7265,madison,12
7266,federalist,12
7267,enlightened,7
7268,statesmen,1
7269,helm,5
7270,salt,6
7271,ascendency,1
7272,petty,15
7273,grandstanding,3
7274,hacks,3
7275,110th,8
7276,rating,4
7277,madiosn,1
7278,vain,5
7279,feckless,2
7280,provoking,2
7281,bemused,1
7282,steely-salt,1
7283,contagious,2
7284,silliness,3
7285,stupidest,3
7286,trope,1
7287,emerge,4
7288,discredits,1
7289,fantasies,2
7290,marx,10
7291,comeback,4
7292,exalted,4
7293,personages,1
7294,minister,52
7295,nicolas,2
7296,sarkozy,5
7297,neglecting,1
7298,refounded,1
7299,basis,29
7300,forgetting,3
7301,mechanism,4
7302,production,35
7303,legislature,16
7304,trillion-dollar,1
7305,grave,19
7306,three-page,1
7307,mushroom,7
7308,451-page,1
7309,pork,8
7310,sandwich,2
7311,honey,3
7312,glazed,1
7313,sweeteners,1
7314,expensive,28
7315,aid,41
7316,life-saving,1
7317,cpr,1
7318,justified,17
7319,space,16
7320,distressed,1
7321,balances,2
7322,sheets,3
7323,disappearing,3
7324,tricks,6
7325,asset,10
7326,pretend,17
7327,pedantry,1
7328,industrial,7
7329,700,14
7330,overdrive,1
7331,hiccups,1
7332,recessionary,1
7333,spells,1
7334,1987,9
7335,lost,172
7336,value,44
7337,longest,7
7338,sustained,8
7339,pandemonium,2
7340,observe,11
7341,nations,105
7342,adam,17
7343,paradox,2
7344,ends,42
7345,promote,22
7346,aided,4
7347,pursuits,4
7348,conduced,1
7349,goods,11
7350,beneficent,2
7351,friedrich,2
7352,hayek's,1
7353,insight,12
7354,enlarging,1
7355,smith's,10
7356,spontaneous,2
7357,competitive,14
7358,adjudicates,1
7359,competing,4
7360,channels,11
7361,replaced,10
7362,heavy,10
7363,engineering,14
7364,fully-developed,1
7365,post-1995,1
7366,gigantic,3
7367,wrench,1
7368,tossed,6
7369,orderly,1
7370,evaluation,3
7371,pricing,1
7372,sweetheart,3
7373,trillion,10
7374,prop,8
7375,freddy,1
7376,capitalist,10
7377,intangible,1
7378,commodity,9
7379,psychological,8
7380,enabler,1
7381,flight,17
7382,safety,27
7383,time-buying,1
7384,maneuver,6
7385,sought,20
7386,dependent,14
7387,dynamism,1
7388,investment,19
7389,tomorrow's,3
7390,prelude,1
7391,uncertainty,8
7392,prudence,2
7393,dictated,1
7394,hoarding,2
7395,unattractive,2
7396,quality,37
7397,imprudent,1
7398,sloshing,1
7399,unabated,1
7400,are--as,1
7401,investments,9
7402,70's,6
7403,slaughtered,1
7404,carried,20
7405,44,17
7406,489-49,1
7407,cheerleading,8
7408,07:40:00,1
7409,legalized,6
7410,casting,9
7411,statute,1
7412,interfere,4
7413,affirmative,6
7414,normally,19
7415,monitors,4
7416,montgomery,1
7417,observer,8
7418,perfect,53
7419,homeless,14
7420,ymca,1
7421,registrar,3
7422,stopping,10
7423,discard,4
7424,her?update,1
7425,gwen's,1
7426,ugly,22
7427,summing,2
7428,reacting,3
7429,iteration,1
7430,bailout/pork,1
7431,nitty,1
7432,gritty,2
7433,devastatingly,1
7434,particular,66
7435,10:07:00,3
7436,07:54:00,2
7437,rises,3
7438,371,3
7439,heartening,1
7440,05:44:00,2
7441,starts,23
7442,rhymes,4
7443,itch,1
7444,10:45:00,2
7445,whoa--pelosi,1
7446,opining,1
7447,succeed,8
7448,revisited,1
7449,that'll,3
7450,instantly,3
7451,beasts,2
7452,spectacularly,2
7453,scheme,5
7454,paulson,12
7455,cox,7
7456,works--if,1
7457,frees,1
7458,will--then,1
7459,reinstate,1
7460,arcane,3
7461,bill--and,1
7462,plank,3
7463,09:34:00,3
7464,updated--many,1
7465,waste,20
7466,pelosi's,11
7467,stiletto,2
7468,kills,7
7469,drop,21
7470,attach,4
7471,riders,4
7472,paulson's,3
7473,proposal,35
7474,designating,2
7475,agreement--albeit,1
7476,tenuous,5
7477,agreement--which,1
7478,fran,2
7479,nan,4
7480,stepped,5
7481,swallow,7
7482,largest,25
7483,toward,64
7484,history--which,1
7485,wanted--here,1
7486,ol,10
7487,bug,4
7488,podium,10
7489,molotov,1
7490,cocktail,5
7491,hurl,3
7492,flammable,1
7493,voliatile,1
7494,motivation,10
7495,achieve,18
7496,achieved--to,1
7497,torpedo,1
7498,94,7
7499,ram,2
7500,earmark-filled,1
7501,timing,13
7502,outrages--so,1
7503,naked,13
7504,chronicle,4
7505,treasonous,2
7506,worst-rated,1
7507,utterly,6
7508,dispicible,1
7509,world--nancy,1
7510,diatribe,1
7511,divided,20
7512,sides,43
7513,bargain,1
7514,205-228,1
7515,bill's,10
7516,pre-vote,1
7517,administration's,14
7518,handling,8
7519,whip,7
7520,cantor,5
7521,putnam,2
7522,yielded,1
7523,marked,7
7524,tone,29
7525,umbrage,1
7526,feelings,23
7527,insulted,7
7528,uncharacteristically,1
7529,lindsey,2
7530,graham,6
7531,r-s.c,1
7532,clever,5
7533,poison,10
7534,lawmakers,17
7535,piled,4
7536,shortly,18
7537,policies,78
7538,budgetary,3
7539,recklessness,1
7540,mentality,6
7541,supervision,6
7542,discipline,7
7543,65,8
7544,nancy--the,1
7545,sake--went,1
7546,threw,18
7547,disgrace,8
7548,eugene,4
7549,volokh,13
7550,reconvene,1
7551,loser,21
7552,slacked,1
7553,round,10
7554,package,10
7555,shes,1
7556,stability,16
7557,substantial,7
7558,tirade,2
7559,deficits,2
7560,tangential,1
7561,precludes,2
7562,offended,16
7563,partisanship,17
7564,antics,4
7565,discouraged,7
7566,motivations,6
7567,1999,17
7568,04:42:00,2
7569,nay,2
7570,rocky,3
7571,ride,13
7572,hype,10
7573,forebears,1
7574,pundits,18
7575,terrified,2
7576,01:14:00,6
7577,cooperating,2
7578,fitzgerald,4
7579,libby,3
7580,persecution,11
7581,prosecution--so,1
7582,ironic,6
7583,11:04:00,3
7584,festering,2
7585,now--yet,1
7586,sensationalism,1
7587,matter--that,1
7588,gaggle,2
7589,argue,27
7590,anthony,12
7591,silly,24
7592,deletes,1
7593,anti-democrat,1
7594,punch,10
7595,deleting,2
7596,anti-obama,5
7597,darke,1
7598,isolated,9
7599,10:40:00,2
7600,squad,10
7601,10:16:00,2
7602,bracelet,8
7603,barack's,5
7604,fast,29
7605,serviceman's,1
7606,soldier's,5
7607,recall,19
7608,jopek,2
7609,ryan,9
7610,tragically,2
7611,roadside,3
7612,son's,5
7613,uber,3
7614,pig,9
7615,night's,9
7616,wore,6
7617,jake,4
7618,emotions,7
7619,score,14
7620,unfair,17
7621,debating,9
7622,emotion,5
7623,arriving,7
7624,decisions,32
7625,emotional,18
7626,flat,16
7627,gut,7
7628,fisted,1
7629,slap,2
7630,manipulationg,1
7631,authenticity.authenticity,1
7632,06:08:00,3
7633,definition,27
7634,insanity,7
7635,subatomic,1
7636,particle,1
7637,physics,5
7638,experiments,1
7639,depends,10
7640,subjectively,1
7641,observing,4
7642,ingenuity,1
7643,compete,8
7644,explore,5
7645,efficiently,4
7646,contortions,1
7647,occur--even,1
7648,democrats--and,1
7649,predicted,14
7650,horrific,6
7651,luck)--reasons,1
7652,involve,3
7653,predecessor,4
7654,disagree,36
7655,underlying,13
7656,transpired,1
7657,scenes,5
7658,jihadist,5
7659,plots,5
7660,foiled,1
7661,offense,21
7662,feigned,1
7663,bliss,2
7664,24x7,1
7665,purveyors,4
7666,spinning,6
7667,untenable,3
7668,decieve,2
7669,masterful,1
7670,odds,16
7671,stacked,2
7672,goo-goo,1
7673,eyed,3
7674,worship,25
7675,confused,14
7676,conflicted,3
7677,grasp,10
7678,beauty,8
7679,that--regardless,1
7680,undeniable,3
7681,functional,3
7682,democracy's,1
7683,wise,16
7684,decisions--here,1
7685,uneducated--and,1
7686,refute,2
7687,baying,1
7688,hyenas,1
7689,spinmasters,1
7690,but--to,1
7691,rub,6
7692,stipulate,1
7693,sorely,5
7694,rope-a-dope,1
7695,twisting,3
7696,answering,14
7697,dogged,3
7698,mealy-mouthedness,1
7699,whoppers,2
7700,pitches,3
7701,temper,4
7702,instinct,3
7703,served,49
7704,chagrin,2
7705,colored,4
7706,sowell's,2
7707,itunes,8
7708,comprehend,2
7709,exposition,1
7710,inarguable,1
7711,knowledge,35
7712,ipod,5
7713,sowell,8
7714,teachers,17
7715,glassy-eyed,1
7716,fault,30
7717,educators--because,1
7718,opinion)--they,1
7719,stems,4
7720,either--and,1
7721,topic--we,1
7722,here...but,1
7723,pandering,5
7724,championing,2
7725,principles--all,1
7726,"opportunity""--that",1
7727,collapsing,3
7728,stalinism,2
7729,sowell--it,1
7730,overcoming,2
7731,innate,3
7732,illiteracy,1
7733,openings,3
7734,demolish,1
7735,strawmen,2
7736,mouth,20
7737,dramatically,3
7738,slammed,3
7739,fear-laden,1
7740,mythology,3
7741,alas,4
7742,tripe,1
7743,walk,38
7744,cheap,16
7745,dishonest,6
7746,nauseum)--and,1
7747,unwashed,1
7748,blessing,7
7749,genesis,1
7750,acceptable,10
7751,99,12
7752,bloodsport,1
7753,sum,11
7754,sucks,8
7755,intellectual,34
7756,preferable,3
7757,it--especially,1
7758,leaps,2
7759,laid,15
7760,overtly,1
7761,covertly,2
7762,sneak,5
7763,provisions,13
7764,gunpoint,2
7765,broke,27
7766,businesses,29
7767,pc,18
7768,paranoids,1
7769,31,105
7770,liberalism,24
7771,amok,1
7772,endure,5
7773,perpetuation,1
7774,ticking,2
7775,equality,15
7776,paradise,2
7777,ideology--but,1
7778,pitney,1
7779,recognized,14
7780,abstractly,1
7781,exorbitant,1
7782,compare,13
7783,options,16
7784,clean-coal,1
7785,technology,38
7786,coal,3
7787,solar,8
7788,inventor,3
7789,one-liners,1
7790,reserve.perhaps,1
7791,blew,6
7792,differences,31
7793,8-count,1
7794,02:07:00,3
7795,concessions,4
7796,overall,48
7797,valid,15
7798,bernanke,2
7799,asserting,3
7800,themselves--coincidentally,1
7801,washington--the,1
7802,revoving,1
7803,highly-destructive,1
7804,pills,1
7805,myths,6
7806,frank-dodd,1
7807,affordable,7
7808,slush,2
7809,acorn-type,1
7810,directs,1
7811,industry,44
7812,imposes,2
7813,recoup,1
7814,losses,9
7815,struggling,14
7816,purchasing,8
7817,250,9
7818,outstanding,7
7819,certify,2
7820,insurance,26
7821,public/private,1
7822,auctions,2
7823,mandated,6
7824,102,4
7825,risk-based,3
7826,premiums,8
7827,adequately,3
7828,protected,12
7829,treasury's,1
7830,minimal,6
7831,enhanced,4
7832,inspector,5
7833,aig-type,1
7834,mandatory,9
7835,develop,21
7836,regulations/guidelines,1
7837,contractors,6
7838,advisors,5
7839,managers,6
7840,bailouts,1
7841,113,3
7842,aig,2
7843,beneficiaries,1
7844,11:58:00,5
7845,quinn,1
7846,hillyer,1
7847,upchucked,1
7848,cameras,12
7849,boycott,3
7850,excluded,4
7851,boycotted,2
7852,non-participation,1
7853,unpatriotic,1
7854,boehner,3
7855,establishment,17
7856,outlet,9
7857,conniption,1
7858,negotiations,10
7859,mccarthyite,1
7860,damagogue,1
7861,despicable,6
7862,bad-faith,2
7863,bargainer,1
7864,history.and,1
7865,11:44:00,1
7866,drawing,5
7867,pet,16
7868,colossal,5
7869,crashes,3
7870,week--it,1
7871,pelosis,1
7872,reids,1
7873,franks,2
7874,dodds,1
7875,schumers,1
7876,larded,1
7877,revenues,4
7878,foreclosure,1
7879,raza,1
7880,politically-odious,1
7881,projects,11
7882,logic,20
7883,trade,53
7884,flows,2
7885,coupon,2
7886,payments,9
7887,borrowed,3
7888,at-maturity,1
7889,payouts,2
7890,retire,9
7891,balance,13
7892,sheet,3
7893,acorn-attorney,1
7894,converted,4
7895,expansion,5
7896,removal,12
7897,75,17
7898,exceptionally,3
7899,ideally,2
7900,streeter,1
7901,phrases,5
7902,stretched,5
7903,retains,2
7904,expansions,1
7905,proceeds,7
7906,thuggery,4
7907,unhinged,7
7908,squads,4
7909,updates,38
7910,blatant,10
7911,overt,1
7912,gru/kgb/stasi,1
7913,manual,4
7914,thuggishness,2
7915,licenses,15
7916,nra,6
7917,w,116
7918,re-elected,9
7919,brazen,2
7920,ad-silencing,1
7921,jacob,1
7922,sullum,1
7923,vulnerable,10
7924,sheriffs,1
7925,prosecute,8
7926,parade,11
7927,compromised,2
7928,unusual,15
7929,bitter-clinger,1
7930,controversly,1
7931,politico,7
7932,carolyn,1
7933,gockel,1
7934,flap,2
7935,advocates...i'm,1
7936,pro-gun,1
7937,enforcement,23
7938,europe,74
7939,parallels,5
7940,duce,1
7941,benito,1
7942,mussolini,3
7943,eerie,2
7944,barry,12
7945,deciding,5
7946,blackshirts/brownshirts,1
7947,playbook,2
7948,beautiful--if,1
7949,historically,9
7950,jingoistic--film,1
7951,pan's,1
7952,labyrinth,2
7953,appropriately,6
7954,digested,1
7955,revisionist,2
7956,franco,3
7957,orwell,5
7958,recommendations,3
7959,1930's,2
7960,arms,37
7961,ammo,5
7962,nazis,9
7963,bermensch,1
7964,val,1
7965,prieto--the,1
7966,castro's,2
7967,advises,2
7968,afraid.that,1
7969,10:29:00,3
7970,evidence..financial,1
7971,09:01:00,4
7972,kelley,2
7973,12:14:00,3
7974,tanking,1
7975,foxnews,6
7976,falls,10
7977,apart,32
7978,countrywide,1
7979,rescue,12
7980,sticking,2
7981,inviting,2
7982,bozos,2
7983,cocksucker,1
7984,stunt,9
7985,pitching,4
7986,upsetting,3
7987,apple-cart,1
7988,grab,10
7989,slugs,1
7990,pill,3
7991,glad,17
7992,throats,9
7993,10:19:00,2
7994,oftv,1
7995,airing,9
7996,stalinist--if,1
7997,interestingly,7
7998,pointing,11
7999,pesky,1
8000,goons,1
8001,desist,2
8002,denouncing,3
8003,airwaves,3
8004,nra-pvf,1
8005,purchased,6
8006,hears,2
8007,complain,21
8008,08:56:00,1
8009,12:05:00,3
8010,instapundit,45
8011,breitbart,1
8012,milblogs,3
8013,e3,1
8014,gazette,5
8015,thinker,14
8016,minute,26
8017,beast,4
8018,lizards,4
8019,footballs,19
8020,astute,4
8021,yon,5
8022,jules,3
8023,crittenden,2
8024,mortman,1
8025,stubborn,8
8026,wsj,10
8027,sun,32
8028,beautiful,37
8029,centermass,1
